"No.","Time","Source","Destination","Protocol","Length","Info"
"226","1.610031000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"227","1.610034000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=100652 Win=184832 Len=0 TSval=13568 TSecr=2876167734"
"228","1.610383000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"229","1.612367000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"230","1.612372000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=103532 Win=184832 Len=0 TSval=13569 TSecr=2876167736"
"231","1.612489000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"232","1.614647000","188.125.93.157","192.168.178.25","TLSv1.2","1506","Application Data"
"233","1.614653000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=106412 Win=184832 Len=0 TSval=13569 TSecr=2876167736"
"234","1.614857000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"235","1.616875000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"236","1.616881000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=109292 Win=184832 Len=0 TSval=13570 TSecr=2876167740"
"237","1.617040000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"238","1.620078000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"239","1.620091000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=112172 Win=184832 Len=0 TSval=13571 TSecr=2876167741"
"240","1.620241000","188.125.93.157","192.168.178.25","TLSv1.2","1506","Application Data"
"241","1.620364000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"242","1.620370000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=115052 Win=184832 Len=0 TSval=13571 TSecr=2876167741"
"243","1.622350000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"244","1.624105000","188.125.93.157","192.168.178.25","TLSv1.2","1506","Application Data"
"245","1.624110000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=117932 Win=184832 Len=0 TSval=13572 TSecr=2876167745"
"246","1.624232000","188.125.93.157","192.168.178.25","TLSv1.2","1506","Application Data"
"247","1.624462000","188.125.93.157","192.168.178.25","TLSv1.2","1506","Application Data"
"248","1.624468000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=120812 Win=184832 Len=0 TSval=13572 TSecr=2876167747"
"249","1.626509000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"250","1.629108000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"251","1.629118000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=123692 Win=184832 Len=0 TSval=13573 TSecr=2876167747"
"252","1.629515000","188.125.93.157","192.168.178.25","TLSv1.2","1780","Application Data"
"253","1.629546000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1382 Ack=125406 Win=184832 Len=0 TSval=13573 TSecr=2876167749"
"254","1.647807000","192.168.178.25","188.125.93.157","TLSv1.2","166","Application Data"
"255","1.653835000","192.168.178.25","188.125.93.157","TLSv1.2","184","Application Data"
"256","1.655448000","192.168.178.25","188.125.93.157","TLSv1.2","171","Application Data"
"257","1.668723000","192.168.178.25","188.125.93.157","TCP","74","54340 > https [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=13583 TSecr=0 WS=128"
"258","1.685781000","188.125.93.157","192.168.178.25","TLSv1.2","684","Application Data"
"259","1.685802000","188.125.93.157","192.168.178.25","TLSv1.2","309","Application Data"
"260","1.685890000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=126267 Win=184832 Len=0 TSval=13587 TSecr=2876167811"
"261","1.689924000","188.125.93.157","192.168.178.25","TLSv1.2","840","Application Data"
"262","1.690739000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"263","1.690746000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=128481 Win=184832 Len=0 TSval=13588 TSecr=2876167817"
"264","1.690919000","188.125.93.157","192.168.178.25","TLSv1.2","528","Application Data"
"265","1.692858000","188.125.93.157","192.168.178.25","TLSv1.2","688","Application Data"
"266","1.692879000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=129565 Win=184832 Len=0 TSval=13589 TSecr=2876167817"
"267","1.693114000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"268","1.695014000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"269","1.695021000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=132445 Win=184832 Len=0 TSval=13589 TSecr=2876167820"
"270","1.695366000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"271","1.697139000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"272","1.697144000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=135325 Win=184832 Len=0 TSval=13590 TSecr=2876167820"
"273","1.697501000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"274","1.699911000","188.125.93.157","192.168.178.25","TLSv1.2","1087","Application Data"
"275","1.699914000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=137786 Win=184832 Len=0 TSval=13591 TSecr=2876167820"
"276","1.700048000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"277","1.700646000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"278","1.700659000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=140666 Win=184832 Len=0 TSval=13591 TSecr=2876167820"
"279","1.702475000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"280","1.704809000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"281","1.704822000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=143546 Win=184832 Len=0 TSval=13592 TSecr=2876167820"
"282","1.704954000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"283","1.705052000","188.125.93.157","192.168.178.25","TLSv1.2","1087","Application Data"
"284","1.705066000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=146007 Win=184832 Len=0 TSval=13592 TSecr=2876167820"
"285","1.707640000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"286","1.709748000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"287","1.709761000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=148887 Win=184832 Len=0 TSval=13593 TSecr=2876167820"
"288","1.709861000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"289","1.710219000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"290","1.710232000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=151767 Win=184832 Len=0 TSval=13593 TSecr=2876167820"
"291","1.710352000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"292","1.712377000","188.125.93.157","192.168.178.25","TLSv1.2","1087","Application Data"
"293","1.712391000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=154228 Win=184832 Len=0 TSval=13594 TSecr=2876167820"
"294","1.712515000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"295","1.714716000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"296","1.714718000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=157108 Win=184832 Len=0 TSval=13594 TSecr=2876167820"
"297","1.716970000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"298","1.717091000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"299","1.717097000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=159988 Win=184832 Len=0 TSval=13595 TSecr=2876167820"
"300","1.717214000","188.125.93.157","192.168.178.25","TLSv1.2","1937","Application Data"
"301","1.717272000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=161859 Win=184832 Len=0 TSval=13595 TSecr=2876167820"
"302","1.719210000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"303","1.722721000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"304","1.722727000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=164739 Win=184832 Len=0 TSval=13596 TSecr=2876167820"
"305","1.723170000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"306","1.723302000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"307","1.723309000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=167619 Win=184832 Len=0 TSval=13596 TSecr=2876167820"
"308","1.723411000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"309","1.725176000","188.125.93.157","192.168.178.25","TLSv1.2","1087","Application Data"
"310","1.725194000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=170080 Win=184832 Len=0 TSval=13597 TSecr=2876167820"
"311","1.727125000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"312","1.727240000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"313","1.727247000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=172960 Win=184832 Len=0 TSval=13597 TSecr=2876167820"
"314","1.727373000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"315","1.729605000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"316","1.729609000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=175840 Win=184832 Len=0 TSval=13598 TSecr=2876167820"
"317","1.729738000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"318","1.731942000","188.125.93.157","192.168.178.25","TCP","74","https > 54340 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1452 SACK_PERM=1 TSval=2876311991 TSecr=13583 WS=256"
"319","1.731951000","192.168.178.25","188.125.93.157","TCP","66","54340 > https [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=13599 TSecr=2876311991"
"320","1.732051000","192.168.178.25","188.125.93.157","TLSv1.2","250","Client Hello"
"321","1.734475000","188.125.93.157","192.168.178.25","TLSv1.2","1506","Application Data"
"322","1.734481000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=178720 Win=184832 Len=0 TSval=13599 TSecr=2876167820"
"323","1.734583000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"324","1.734715000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"325","1.734717000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=181600 Win=184832 Len=0 TSval=13599 TSecr=2876167847"
"326","1.734828000","188.125.93.157","192.168.178.25","TLSv1.2","2374","Application Data"
"327","1.734839000","192.168.178.25","188.125.93.157","TCP","66","54339 > https [ACK] Seq=1705 Ack=183908 Win=184832 Len=0 TSval=13599 TSecr=2876167852"
"328","1.772374000","188.125.93.157","192.168.178.25","TCP","66","https > 54340 [ACK] Seq=1 Ack=185 Win=15616 Len=0 TSval=2876312058 TSecr=13599"
"329","1.773460000","188.125.93.157","192.168.178.25","TLSv1.2","1506","Server Hello"
"330","1.773466000","192.168.178.25","188.125.93.157","TCP","66","54340 > https [ACK] Seq=185 Ack=1441 Win=32128 Len=0 TSval=13609 TSecr=2876312058"
"331","1.775643000","188.125.93.157","192.168.178.25","TLSv1.2","1506","Certificate"
"332","1.775655000","192.168.178.25","188.125.93.157","TCP","66","54340 > https [ACK] Seq=185 Ack=2881 Win=35072 Len=0 TSval=13609 TSecr=2876312058"
"333","1.775866000","188.125.93.157","192.168.178.25","TCP","1282","[TCP segment of a reassembled PDU]"
"334","1.775879000","192.168.178.25","188.125.93.157","TCP","66","54340 > https [ACK] Seq=185 Ack=4097 Win=37888 Len=0 TSval=13610 TSecr=2876312058"
"335","1.775880000","188.125.93.157","192.168.178.25","TLSv1.2","760","Certificate Status"
"336","1.775883000","192.168.178.25","188.125.93.157","TCP","66","54340 > https [ACK] Seq=185 Ack=4791 Win=40832 Len=0 TSval=13610 TSecr=2876312060"
"337","1.777705000","192.168.178.25","188.125.93.157","TLSv1.2","228","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request"
"338","1.777804000","192.168.178.25","188.125.93.157","TLSv1.2","223","Application Data"
"339","1.777854000","192.168.178.25","188.125.93.157","TLSv1.2","452","Application Data"
"340","1.777904000","192.168.178.25","188.125.93.157","TLSv1.2","182","Application Data"
"341","1.822422000","188.125.93.157","192.168.178.25","TCP","66","https > 54340 [ACK] Seq=4791 Ack=890 Win=18944 Len=0 TSval=2876312108 TSecr=13610"
"342","1.826235000","188.125.93.157","192.168.178.25","TLSv1.2","308","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"343","1.826305000","188.125.93.157","192.168.178.25","TLSv1.2","110","Application Data"
"344","1.826308000","188.125.93.157","192.168.178.25","TLSv1.2","117","Application Data"
"345","1.826335000","192.168.178.25","188.125.93.157","TLSv1.2","104","Application Data"
"346","1.828849000","188.125.93.157","192.168.178.25","TLSv1.2","722","Application Data"
"347","1.829080000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"348","1.829094000","192.168.178.25","188.125.93.157","TCP","66","54340 > https [ACK] Seq=1044 Ack=7224 Win=49536 Len=0 TSval=13623 TSecr=2876312112"
"349","1.829881000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"350","1.831527000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"351","1.831533000","192.168.178.25","188.125.93.157","TCP","66","54340 > https [ACK] Seq=1044 Ack=10104 Win=55296 Len=0 TSval=13623 TSecr=2876312112"
"352","1.832229000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"353","1.834529000","188.125.93.157","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"354","1.834542000","192.168.178.25","188.125.93.157","TCP","66","54340 > https [ACK] Seq=1044 Ack=12984 Win=61056 Len=0 TSval=13624 TSecr=2876312112"
"355","1.834604000","188.125.93.157","192.168.178.25","TLSv1.2","1087","Application Data"
"356","1.842636000","46.228.47.114","192.168.178.25","TLSv1.2","1395","Application Data"
"357","1.842642000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=24083 Win=95872 Len=0 TSval=13626 TSecr=3982554695"
"358","1.842643000","46.228.47.114","192.168.178.25","TLSv1.2","306","Application Data"
"359","1.842644000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=24323 Win=98688 Len=0 TSval=13626 TSecr=3982554695"
"360","1.846685000","46.228.47.114","192.168.178.25","TLSv1.2","1395","Application Data"
"361","1.846689000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=25652 Win=101632 Len=0 TSval=13627 TSecr=3982554695"
"362","1.846872000","46.228.47.114","192.168.178.25","TLSv1.2","1395","Application Data"
"363","1.846876000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=26981 Win=104448 Len=0 TSval=13627 TSecr=3982554695"
"364","1.846999000","46.228.47.114","192.168.178.25","TLSv1.2","1395","Application Data"
"365","1.847002000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=28310 Win=107392 Len=0 TSval=13627 TSecr=3982554695"
"366","1.847004000","46.228.47.114","192.168.178.25","TLSv1.2","291","Application Data"
"367","1.847005000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=28535 Win=110080 Len=0 TSval=13627 TSecr=3982554695"
"368","1.847007000","46.228.47.114","192.168.178.25","TLSv1.2","287","Application Data"
"369","1.847008000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=28756 Win=112768 Len=0 TSval=13627 TSecr=3982554695"
"370","1.849216000","46.228.47.114","192.168.178.25","TLSv1.2","1395","Application Data"
"371","1.849219000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=30085 Win=115584 Len=0 TSval=13628 TSecr=3982554695"
"372","1.855424000","46.228.47.114","192.168.178.25","TLSv1.2","1395","Application Data"
"373","1.855427000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=31414 Win=118528 Len=0 TSval=13629 TSecr=3982554695"
"374","1.857058000","46.228.47.114","192.168.178.25","TLSv1.2","1395","Application Data"
"375","1.857062000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=32743 Win=121344 Len=0 TSval=13630 TSecr=3982554695"
"376","1.857064000","46.228.47.114","192.168.178.25","TLSv1.2","99","Application Data"
"377","1.857065000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=32776 Win=121344 Len=0 TSval=13630 TSecr=3982554695"
"378","1.857188000","46.228.47.114","192.168.178.25","TLSv1.2","1395","Application Data"
"379","1.857191000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=34105 Win=124288 Len=0 TSval=13630 TSecr=3982554695"
"380","1.857192000","46.228.47.114","192.168.178.25","TLSv1.2","699","Application Data"
"381","1.857194000","192.168.178.25","46.228.47.114","TCP","66","59769 > https [ACK] Seq=1275 Ack=34738 Win=126976 Len=0 TSval=13630 TSecr=3982554695"
